user_id,location,age
232865,"stockton, california, usa",21.0
39103,"waterford, wisconsin, usa",31.0
50656,"firenze, toscana, italy",18.0
81758,"philadelphia, pennsylvania, usa",
147452,"cambridge, massachusetts, usa",
174339,"milwaukee, wisconsin,",
175967,"firenze, toscana, italy",
217402,"fort worth, texas, usa",
224667,"firenze, toscana, italy",
239638,"st. paul, minnesota, usa",34.0
114210,"vancouver, british columbia, canada",35.0
150378,"davis, california, usa",33.0
170930,"watertown, massachusetts, usa",
177543,"madrid, madrid, spain",
21617,"houston, texas, usa",25.0
32355,"richmond, virginia, usa",
227018,"woodbury, minnesota, usa",19.0
50798,"wilmington, delaware, usa",
96721,"riverdale, new york, usa",
123811,"bainbridge island, washington, usa",61.0
150319,"temperance, michigan, usa",
6497,"plant city, florida, usa",
31499,"osage, iowa, usa",
160886,"purcellville, virginia, usa",
7454,"toronto, ontario, canada",29.0
4138,"austin, texas, usa",20.0
55261,"plano, texas, usa",
108132,"ocala, florida, usa",
217114,"marietta, georgia, usa",
268093,"norfolk, virginia, usa",37.0
157130,"anderson, ,",
271186,"n/a, new jersey, usa",
35401,"latrobe, pennsylvania, usa",
96485,"richmond, virginia, usa",49.0
159787,"new york, new york, usa",
7982,"saugatuck, michigan, usa",
31261,"ridgedale, missouri, usa",
38842,"temecula, california, usa",
45245,"mary esther, florida, usa",
56817,"great falls, montana, usa",
59629,"memphis, tennessee, usa",31.0
99895,"lakeland, florida, usa",
113745,"montoursville, pennsylvania, usa",
135139,"farmville, north carolina, usa",
164270,"williamson, new york, usa",41.0
167789,"rochester, new york, usa",
171082,"vancouver, washington, usa",36.0
178412,"poland, ohio, usa",
194451,"madison, wisconsin, usa",61.0
199575,"new york, new york, usa",
242781,"marion, ,",38.0
249712,"rochester, ,",
117754,"orange, texas, usa",24.0
73458,"merlimau, melaka, malaysia",
114879,"melbourne, victoria, australia",
195108,"singapore, n/a, singapore",21.0
217930,"singapore, n/a, singapore",
19501,"mosinee, wisconsin, usa",
56205,"lexington, kentucky, usa",
55086,"bonn, nordrhein-westfalen, germany",28.0
162899,"gladstone, missouri, usa",58.0
240759,"winnipeg, manitoba, canada",
37431,"comstock park, michigan, usa",
235215,"wantirna south, victoria, australia",
247030,"wyoming, michigan, usa",
137277,"ardross, western australia, australia",26.0
133673,"bloomington, indiana, usa",50.0
140958,"memphis, tennessee, usa",32.0
168442,"essex jct, vermont, usa",60.0
243479,"schleswig, iowa, usa",44.0
27526,"sacred heart, minnesota, usa",
245917,"homer, alaska, usa",73.0
49440,"kingston, tennessee, usa",
118524,"mountain view, california, usa",
125677,"farnborough, hampshire, united kingdom",10.0
266641,"london, england, united kingdom",
9461,"boston, massachusetts, usa",13.0
168255,"walnut grove, missouri, usa",16.0
106086,"austin, texas, usa",9.0
7553,"newark, delaware, usa",
45811,"chicago, illinois, usa",24.0
189798,"melbourne, victoria, australia",25.0
225216,"kapolei, hawaii, usa",60.0
40172,"york, pennsylvania, usa",60.0
45399,"springfield, missouri, usa",
126508,"frederick, maryland, usa",26.0
223620,"albany, oregon, usa",
244442,"oro valley, arizona, usa",49.0
246531,"tujunga, california, usa",33.0
20251,"jamestown, ,",
72769,"kingsport, tennessee, usa",
79300,"new berlin, wisconsin, usa",
91537,"ottawa, ontario, canada",16.0
110137,"boxtel, n/a, netherlands",24.0
268676,"new britain, connecticut, usa",16.0
92353,"albuquerque, new mexico, usa",
122412,"mckinney, texas, usa",39.0
170219,"yellow springs, ohio, usa",
183603,"memphis, tennessee, usa",
199042,"st. john`s, newfoundland, canada",28.0
252819,"cincinnati, ohio, usa",
257687,"houston, texas, usa",48.0
10840,"st. peter, minnesota, usa",51.0
13811,"brighton, , usa",41.0
56627,"columbia city, indiana, usa",
147895,"indianapolis, indiana, usa",31.0
178146,"portland, oregon, usa",18.0
179859,"san diego, california, usa",
213018,"menomonee falls, wisconsin, usa",
214335,"walla walla, washington, usa",22.0
244607,"tempe, arizona, usa",41.0
249235,"st louis, missouri, usa",33.0
272569,"newcastle, delaware, usa",42.0
160646,"barcelona, barcelona, spain",39.0
31278,"lacey, washington, usa",
69740,"seattle, washington, usa",32.0
165198,"burnaby, bc, british columbia, canada",23.0
83998,"columbus, nebraska, usa",
249157,"wexford, pennsylvania, usa",
11205,"albuquerque, new mexico, usa",
174437,"hünstetten, hessen, germany",
206097,"cobourg, ontario, canada",36.0
52622,"lebanon, missouri, usa",54.0
132709,"santa cruz, california, usa",71.0
152925,"homer, ,",35.0
228852,"omaha, nebraska, usa",
42111,"freehold, new jersey, usa",61.0
109110,"kensington, maryland, usa",54.0
216752,"tucson, arizona, usa",
228340,"washington, dc, usa",
269121,"hyannis, massachusetts, usa",
277220,"seattle, washington, usa",
233251,"shepparton, victoria, australia",
16237,"kingman, arizona, usa",48.0
136600,"tenino, washington, usa",48.0
181139,"prior lake, minnesota, usa",16.0
166923,"gig harbor, washington, usa",66.0
175267,"salem, oregon, usa",28.0
67715,"westminster, colorado, usa",26.0
68257,"tucson, arizona, usa",44.0
177220,"hazelwood, missouri, usa",35.0
181777,"fort mitchell, kentucky, usa",42.0
106402,"freiburg, baden-wuerttemberg, germany",28.0
163608,"hitchin, hertfordshire, united kingdom",31.0
174331,"south milwaukee, wisconsin, usa",
264366,"ede, gelderland, netherlands",31.0
46171,"santa cruz, california, usa",43.0
47860,"bryant, arkansas, usa",
137819,"houston, texas, usa",
233415,"gresham, oregon, usa",
248250,"ann arbor, michigan, usa",58.0
33836,"hilton head island, south carolina, usa",42.0
50936,"st catharines, ontario, canada",
146082,"chantilly, virginia, usa",42.0
164407,"wichita, kansas, usa",
182404,"newton, iowa, usa",46.0
188355,"oklahoma city, oklahoma, usa",46.0
198760,"wichita, kansas, usa",
230160,"wichita, kansas, usa",
31590,"boston, massachusetts, usa",
232785,"pensacola, ,",
171950,"syracuse, new york, usa",27.0
172422,"clemson, south carolina, usa",27.0
177366,"new york, new york, usa",
28456,"orangeville, ontario, canada",14.0
90226,"sacramento, california, usa",
147233,"melbourne, victoria, australia",26.0
188406,"sunnyvale, california, usa",
247353,"portland, oregon, usa",
121483,"dumfries, virginia, usa",
114218,"redmond, washington, usa",42.0
176528,"fairport, new york, usa",
217120,"falls church, virginia, usa",
182214,"rapid city, south dakota, usa",10.0
70654,"palm beach gardens, florida, usa",21.0
112812,"nyc, new york, usa",16.0
161961,"orem, utah, usa",
162747,"milpitas, ,",16.0
216704,"boise, idaho, usa",
231297,"burnaby, british columbia, canada",32.0
260656,"orinda, california, usa",16.0
272138,"singapore, n/a, singapore",
30240,"pawleys island, south carolina, usa",
72163,"north lima, ohio, usa",25.0
12663,"lone rock, wisconsin, usa",43.0
43730,"vancouver, british columbia, canada",
82154,"ft myers, florida, usa",
223695,"arlington, virginia, usa",
111891,"forest park, illinois,",21.0
136763,"mooresville, north carolina, usa",38.0
11033,"orlando, florida, usa",
150971,"milford, connecticut, usa",
3656,"inglewood, california, usa",
19015,"east melbourne, victoria, australia",
45215,"piedmont, ,",
247728,"maple ridge, british columbia, canada",27.0
89943,"pine bluff, arkansas, usa",
131889,"the woodlands, texas, usa",
167626,"pagosa springs, colorado, usa",
223898,"coral springs, florida, usa",
198430,"greenville, south carolina, usa",16.0
55033,"bellevue, washington, usa",
208546,"omaha, nebraska, usa",27.0
60714,"cherry hill, new jersey, usa",17.0
70461,"west haven, connecticut, usa",39.0
6193,"brooklyn, new york, usa",17.0
142355,"orlando, florida, usa",37.0
160658,"middlebury, indiana, usa",28.0
37432,"wenatchee, washington, usa",
57533,"knoxville, tennessee, usa",
259505,"houston, texas, usa",
270596,"larchmont, new york, usa",
221033,"clendenin, west virginia, usa",32.0
200188,"doylestown, pennsylvania, usa",
179300,"st. louis, missouri, usa",25.0
52924,"london, uk, united kingdom",
193809,"medfield, massachusetts, usa",
21019,"baltimore, maryland, usa",
40521,"baltimore, maryland, usa",
121848,"palestine, texas, usa",
136530,"timonium, maryland, usa",
233776,"omaha, nebraska, usa",21.0
247650,"old hickory, tennessee, usa",38.0
269698,"palm harbor, florida, usa",
3910,"allston, massachusetts, usa",25.0
5562,"london, n/a, united kingdom",26.0
8142,"baton rouge, louisiana, usa",37.0
34610,"brooklyn, new york, usa",
45570,"chicago, illinois, usa",26.0
46663,"riverside, illinois, usa",42.0
54432,"ventura, california, usa",41.0
69275,"cambridge, massachusetts, usa",30.0
80434,"seattle, washington, usa",45.0
90340,"kansas city, missouri, usa",
118635,"london, england, united kingdom",25.0
166234,"brooklyn, new york, usa",
184294,"fairfax, virginia, usa",
219270,"new york, ,",
221718,"texarkana, arkansas, usa",
260783,"sacramento, california, usa",
260956,"tacoma, washington, usa",21.0
273948,"evanston, illinois, usa",60.0
228822,"clarksburg, west virginia, usa",51.0
237727,"waterloo, ontario, canada",66.0
217045,"charles town, west virginia, usa",48.0
87461,"oxford, mississippi, usa",
111627,"wellington, florida, usa",18.0
167039,"pittsburgh, pennsylvania, usa",23.0
36108,"fairfield, california, usa",
70634,"santa rosa, california, usa",
81727,"richmond, virginia, usa",
277012,"upland, california, usa",60.0
278825,"portland, oregon, usa",
113665,"greeneville, tennessee, usa",
164376,"inverness, scotland, united kingdom",
194229,"las vegas, nevada, usa",40.0
121172,"providence, rhode island, usa",
194506,"birmingham, alabama, usa",
41304,"plantation, florida, usa",39.0
70286,"lansdale, pennsylvania, usa",21.0
20230,"batavia, illinois, usa",80.0
82845,"telkwa, british columbia, canada",47.0
163927,"toronto, ontario, canada",57.0
59463,"west columbia, south carolina, usa",13.0
57125,"beavercreek, ohio, usa",33.0
24556,"kitchener, ontario, canada",40.0
128197,"greeneville, ,",
271522,"knoxville, tasmania, usa",38.0
31342,"leesburg, florida, usa",66.0
209518,"houston, texas, usa",34.0
45980,"narberth, pennsylvania, usa",29.0
67775,"chinle, arizona, usa",
250192,"barnard castle, england, united kingdom",25.0
18951,"tucson, arizona, usa",65.0
40295,"calgary, alberta, canada",
47029,"mt. vernon, washington, usa",24.0
110553,"marysville, ohio, usa",14.0
129312,"wilmington, delaware, usa",34.0
158631,"olympia, washington,",
209877,"durango, colorado, usa",58.0
230786,"hesperia, california, usa",
240032,"memphis, tennessee, usa",48.0
242572,"fort stewart, georgia, usa",36.0
244260,"corapeake, north carolina, usa",58.0
28109,"lake park, florida, usa",
171214,"greenfield, indiana, usa",14.0
173289,"paoli, pennsylvania, usa",33.0
162421,"knoxville, tennessee, usa",
70726,"huddersfield, england, united kingdom",
235584,"norwich, england, united kingdom",
258736,"norwich, england, united kingdom",
74483,"corvallis, oregon, usa",
105366,"midland, north carolina, usa",
248050,"prattville, alabama, usa",29.0
261941,"edmonton, alberta, canada",22.0
65265,"marysville, kansas, usa",
230399,"marysville, kansas, usa",
25798,"perth, western australia, australia",27.0
31285,"sedrowoolley, washington, usa",
220724,"seatac, washington, usa",
266854,"fairfax, virginia, usa",34.0
102938,"albuquerque, new mexico, usa",
202838,"glendora, california, usa",43.0
6196,"burbank, california, usa",
9460,"somewhere, mississippi, usa",
36622,"morgan hill, california, usa",
42929,"aloha, oregon, usa",
156094,"oaklyn, new jersey, usa",
175348,"potterville, michigan, usa",
205525,"salt lake city, utah,",
238159,"albuquerque, new mexico, usa",37.0
263674,"stansbury park, utah, usa",
81032,"bradenton, florida, usa",
98474,"spring  hill, florida, usa",14.0
114659,"holbrook, new york, usa",
256259,"walnut creek, california, usa",34.0
21649,"new ringgold, pennsylvania, usa",31.0
162756,"arlington, texas, usa",29.0
232766,"long beach, california, usa",30.0
75128,"geneva, ohio, usa",48.0
190737,"durham, north carolina, usa",
10334,"bedford, new hampshire, usa",
62701,"wichita, kansas, usa",38.0
66284,"eldorado, texas, usa",37.0
183566,"wayland, massachusetts, usa",
239415,"san antonio, texas, usa",34.0
251409,"hayward, california, usa",29.0
130971,"cottage hills, illinois, usa",34.0
239531,"indianapolis, indiana, usa",26.0
214118,"rochester, ,",
254067,"kadena, okinawa, japan",14.0
226595,"hamilton, ohio, usa",40.0
54163,"worcester, vermont, usa",
133159,"bloomfield, new jersey, usa",34.0
6229,"navarre, florida, usa",38.0
21036,"pottsville, pennsylvania, usa",
112985,"binghamton, new york, usa",62.0
121951,"omaha, nebraska, usa",
137168,"murphy, north carolina, usa",54.0
190524,"new orleans, louisiana, usa",30.0
225463,"johnson city, new york, usa",57.0
174685,"mundaring, western australia, australia",
55298,"dallas, georgia, usa",17.0
73746,"watkins glen, new york, usa",16.0
136403,"griffith, indiana, usa",45.0
180518,"ames, iowa, usa",
24036,"bradford, rhode island, usa",
29905,"conway, arkansas, usa",33.0
201886,"dallas, texas, usa",
241588,"morgan, vermont, usa",
268105,"frisco, texas, usa",
35079,"st. petersburg, florida, usa",
62643,"landisburg, pennsylvania, usa",
205053,"minneapolis, minnesota, usa",
187780,"long beach, california, usa",27.0
3364,"victoria, british columbia, canada",29.0
3368,"nashua, new hampshire, usa",
59052,"davis, california, usa",
197501,"arlington, massachusetts, usa",22.0
249169,"lawrence, kansas, usa",23.0
47261,"chicago, illinois, usa",33.0
257153,"jersey city, new jersey, usa",
18852,"barcelona, catalonia, spain",44.0
53149,"frankfurt, hessen, germany",31.0
65768,"kent, england, united kingdom",42.0
94547,"clifton hill, victoria, australia",23.0
134135,"huy, liège, belgium",25.0
174139,"swindon, england, united kingdom",36.0
179264,"mallorca, baleares, spain",36.0
92475,"arlington, texas, usa",53.0
28254,"temecula, california,",
177638,"laconia, new hampshire, usa",51.0
273279,"huntington beach, california, usa",63.0
152061,"estero, florida, usa",72.0
155861,"canvas, west virginia, usa",36.0
218664,"summersville,, ,",
238969,"south portland, maine, usa",
84869,"barcelona, catalunya, spain",26.0
115407,"london, ontario, canada",28.0
191912,"creston, british columbia, canada",37.0
212851,"westminster, maryland, usa",
224039,"cypress, illinois, usa",
17926,"honolulu, hawaii, usa",
53534,"groveland, massachusetts, usa",53.0
127618,"haverhill, massachusetts, usa",
224873,"cheyenne, wyoming, usa",
48526,"shelbyville, kentucky, usa",22.0
249404,"portland, oregon, usa",
51129,"norwich, n/a, united kingdom",
56462,"baton rouge, louisiana, usa",
116199,"norcross, georgia, usa",
168377,"tujunga, california, usa",
274293,"jasper, florida, usa",26.0
22095,"rochester, minnesota, usa",71.0
35238,"austin, texas, usa",24.0
38275,"thornleigh, new south wales, australia",31.0
63324,"boston, massachusetts, usa",
71808,"harrisburg, pennsylvania, usa",
81466,"collegeville, pennsylvania, usa",
128011,"portland, oregon, usa",42.0
154863,"memphis, tennessee, usa",
157866,"nesbit, mississippi, usa",54.0
170576,"missouri city, texas, usa",29.0
175195,"edina, minnesota, usa",45.0
187579,"sandoval, illinois, usa",
190902,"ossining, new york, usa",
222020,"elmwood park, illinois, usa",
225327,"memphis, tennessee, usa",30.0
226439,"vestal, new york, usa",32.0
242488,"olympia, washington, usa",48.0
256324,"cincinnati, ohio, usa",31.0
260877,"los gatos, california, usa",
261769,"havertown, pennsylvania, usa",21.0
262158,"hattiesburg, mississippi, usa",
263549,"victoria, ,",
68030,"lumby, british columbia, canada",
76369,"enfield, connecticut, usa",62.0
80246,"gold river, california, usa",36.0
83515,"summerland, british columbia, canada",
176401,"irving, texas, usa",33.0
269570,"winthrop, arkansas, usa",
100736,"sacramento, california, usa",23.0
206190,"pineville, louisiana, usa",34.0
214937,"seattle, washington, usa",56.0
37507,"ottawa, ontario, canada",18.0
96342,"jerusalem, n/a, israel",55.0
215931,"ottawa, ontario, canada",42.0
278100,"parma, ohio, usa",50.0
176949,"hamburg, hamburg, germany",
67755,"lake charles, louisiana, usa",25.0
43137,"new westminster, british columbia, canada",
107966,"new rochelle, new york, usa",
6360,"ourense, galicia, spain",21.0
